datetime,longitude,latitude,x,y,mir,tir,albedo,frp,state
20200106054000,136.583984,-35.90625,2570,4542,356.8125,307.625,0.101562,219.16, SA
20200106054000,136.606445,-35.90625,2571,4542,342.5,308.5,0.101562,107.73, SA
20200106054000,137.087891,-35.927734,2592,4543,333.5,303.3125,0.117188,55.79, SA
20200106054000,137.111328,-35.926758,2593,4543,327.8125,304.4375,0.132812,28.95, SA
20200106054000,136.969727,-36.003906,2587,4546,337.625,304.25,0.148438,78.09, SA
20200106054000,136.992188,-36.00293,2588,4546,359.9375,306.1875,0.101562,248.95, SA
20200106054000,136.921875,-36.029297,2585,4547,330,302.125,0.101562,38.78, SA
20200107054000,137.282227,-35.725586,2600,4535,336.0625,304.5625,0.09375,52.01, SA
20200107054000,136.615234,-35.755859,2571,4536,345.375,298.625,0.132812,109.77, SA
20200107054000,136.614258,-35.78125,2571,4537,357.4375,300.6875,0.171875,207.6, SA
20200107054000,136.636719,-35.78125,2572,4537,345.3125,303.0625,0.164062,109.32, SA
20200107054000,136.866211,-35.779297,2582,4537,357.8125,304.125,0.117188,211.15, SA
20200107054000,136.889648,-35.77832,2583,4537,338.625,309.1875,0.101562,66.53, SA
20200107054000,136.589844,-35.806641,2570,4538,393.875,304.75,0.117188,725.53, SA
20200107054000,136.612305,-35.805664,2571,4538,361.4375,306.75,0.140625,246.83, SA
20200107054000,136.635742,-35.805664,2572,4538,335.1875,305.5,0.164062,47.33, SA
20200107054000,136.865234,-35.803711,2582,4538,342.1875,306.3125,0.101562,88.38, SA
20200107054000,136.888672,-35.803711,2583,4538,333.4375,312.5,0.101562,38.18, SA
20200107054000,136.56543,-35.832031,2569,4539,398.1875,301.75,0.1875,815.57, SA
20200107054000,136.587891,-35.831055,2570,4539,400.125,310.4375,0.109375,858.36, SA
20200107054000,136.611328,-35.831055,2571,4539,342.625,305.3125,0.101562,91.25, SA
20200107054000,137.139648,-35.827148,2594,4539,358.375,308.0625,0.148438,216.52, SA
20200107054000,137.162109,-35.826172,2595,4539,339.8125,308.25,0.148438,73.63, SA
20200107054000,136.563477,-35.856445,2569,4540,397,307.6875,0.1875,790.1, SA
20200107054000,136.586914,-35.856445,2570,4540,392.5625,314.5625,0.148438,699.6, SA
20200107054000,136.609375,-35.856445,2571,4540,340.1875,304.6875,0.140625,75.9, SA
20200107054000,136.5625,-35.881836,2569,4541,337.125,303.0625,0.140625,57.91, SA
20200107054000,136.584961,-35.881836,2570,4541,346.8125,307.9375,0.132812,119.98, SA
20200107054000,136.608398,-35.880859,2571,4541,344,307.75,0.132812,100.4, SA
20200107054000,136.898438,-36.029297,2584,4547,332.125,302.6875,0.132812,31.6, SA
20200108054000,137.194336,-35.651367,2596,4532,334.3125,313.9375,0.125,28.73, SA
20200108054000,137.124023,-35.676758,2593,4533,343.75,312.5625,0.148438,84.67, SA
20200108054000,137.123047,-35.702148,2593,4534,334.6875,313.5625,0.132812,30.69, SA
20200108054000,136.592773,-35.755859,2570,4536,350.5625,306,0.132812,134.42, SA
20200108054000,136.59082,-35.78125,2570,4537,376.875,312.3125,0.148438,421.24, SA
20200108054000,136.614258,-35.78125,2571,4537,335.0625,309.125,0.148438,32.66, SA
20200108054000,136.589844,-35.806641,2570,4538,346.5625,307.25,0.140625,104.18, SA
20200108054000,136.842773,-35.803711,2581,4538,337.5,310.6875,0.125,46.12, SA
20200108054000,136.865234,-35.803711,2582,4538,336.75,312.9375,0.117188,41.88, SA
20200108054000,136.583984,-35.90625,2570,4542,333.875,307.5,0.15625,26.46, SA
20200108054000,136.606445,-35.90625,2571,4542,345.6875,310.3125,0.140625,97.98, SA
20200109054000,137.280273,-35.750977,2600,4536,352.875,271.6875,0.273438,-999, SA
20200109054000,137.256836,-35.776367,2599,4537,368.875,275.125,0.273438,-999, SA
20200109054000,137.279297,-35.775391,2600,4537,376.1875,278.4375,0.273438,-999, SA
20200109054000,137.27832,-35.800781,2600,4538,383.625,278.5,0.273438,-999, SA
20200109054000,137.162109,-35.826172,2595,4539,358.9375,279.5625,0.257812,-999, SA
20200109054000,137.161133,-35.851562,2595,4540,368.4375,282.125,0.273438,-999, SA
20200109054000,137.182617,-35.876953,2596,4541,358,285.6875,0.273438,-999, SA
20200109054000,136.582031,-35.931641,2570,4543,370,304.8125,0.179688,-999, SA
20200109054000,136.605469,-35.931641,2571,4543,359,295.6875,0.195312,-999, SA
20200109054000,136.603516,-35.956055,2571,4544,400.125,296.9375,0.179688,-999, SA
20200109054000,137.178711,-35.952148,2596,4544,357.6875,292.9375,0.234375,-999, SA
20200109054000,137.177734,-35.976562,2596,4545,385.0625,300.125,0.210938,-999, SA
20200109054000,136.992188,-36.00293,2588,4546,353,296.375,0.171875,-999, SA
20200109054000,137.015625,-36.00293,2589,4546,380.5,300.1875,0.179688,-999, SA
20200111054000,137.325195,-35.775391,2602,4537,329.125,304.5625,0.117188,34.47, SA
20191208055000,137.116211,-35.827148,2593,4539,366.5,312,0.140625,-999, SA
20191208055000,137.091797,-35.852539,2592,4540,355.875,311,0.140625,-999, SA
20191208055000,137.115234,-35.851562,2593,4540,384.9375,315.0625,0.179688,-999, SA
20191220055000,137.398438,-35.674805,2605,4533,369.25,298.75,0.179688,-999, SA
20191220055000,137.421875,-35.674805,2606,4533,372.5625,297.9375,0.1875,-999, SA
20191220055000,137.397461,-35.700195,2605,4534,350.5,296.75,0.179688,-999, SA
20191220055000,136.892578,-35.728516,2583,4535,384.875,303.6875,0.148438,-999, SA
20191220055000,136.915039,-35.728516,2584,4535,368.625,299.125,0.179688,-999, SA
20191220055000,136.960938,-35.728516,2586,4535,382.9375,302.0625,0.164062,-999, SA
20191220055000,136.984375,-35.727539,2587,4535,351.375,298.0625,0.1875,-999, SA
20191220055000,136.959961,-35.75293,2586,4536,362.3125,302.9375,0.125,-999, SA
20191220055000,136.982422,-35.75293,2587,4536,400.125,307.875,0.171875,-999, SA
20191220055000,136.958008,-35.77832,2586,4537,363.0625,300.25,0.140625,-999, SA
20191220055000,136.981445,-35.77832,2587,4537,395.8125,305.0625,0.15625,-999, SA
20191222055000,137.055664,-35.677734,2590,4533,316.4375,282,0.132812,19.96, SA
20191222055000,137.03125,-35.703125,2589,4534,316.3125,277.4375,0.179688,19.5, SA
20191222055000,137.053711,-35.702148,2590,4534,320.3125,280.875,0.132812,32.73, SA
20191222055000,137.077148,-35.702148,2591,4534,314.9375,281.1875,0.15625,15.35, SA
20191222055000,137.099609,-35.702148,2592,4534,332.625,294.8125,0.078125,84.6, SA
20191222055000,136.892578,-35.728516,2583,4535,329.125,274.5,0.273438,67.96, SA
20191222055000,137.098633,-35.727539,2592,4535,315.6875,295.3125,0.078125,17.61, SA
20191230055000,136.704102,-35.805664,2575,4538,369.5,294.6875,0.125,-999, SA
20191230055000,136.773438,-35.804688,2578,4538,365.3125,305.0625,0.132812,-999, SA
20191230055000,136.703125,-35.830078,2575,4539,394.375,300.3125,0.078125,-999, SA
20191230055000,136.749023,-35.830078,2577,4539,350.6875,297.375,0.070312,-999, SA
20191230055000,136.772461,-35.830078,2578,4539,362.875,302.5,0.078125,-999, SA
20191231055000,136.731445,-35.730469,2576,4535,350.3125,295.75,0.0625,151.5, SA
20191231055000,136.754883,-35.729492,2577,4535,380.6875,294.3125,0.296875,497.15, SA
20191231055000,136.730469,-35.754883,2576,4536,373.25,302.625,0.109375,390.25, SA
20191231055000,136.75293,-35.754883,2577,4536,391.875,304.5625,0.257812,691.21, SA
20191231055000,136.728516,-35.780273,2576,4537,353.0625,303.375,0.132812,173.88, SA
20191231055000,136.751953,-35.780273,2577,4537,360.6875,302.8125,0.203125,244.26, SA
20191231055000,136.727539,-35.804688,2576,4538,380.5,308.4375,0.117188,494.2, SA
20191231055000,136.750977,-35.804688,2577,4538,400.125,310.125,0.1875,863.43, SA
20191231055000,136.773438,-35.804688,2578,4538,341.875,293.5625,0.210938,91.55, SA
20191231055000,136.726562,-35.830078,2576,4539,377.375,303.875,0.15625,447.48, SA
20191231055000,136.749023,-35.830078,2577,4539,374.6875,298,0.1875,409.68, SA
20200101055000,136.731445,-35.730469,2576,4535,381.8125,301.4375,0.21875,514.91, SA
20200101055000,136.754883,-35.729492,2577,4535,353.625,289.625,0.210938,178.79, SA
20200101055000,136.68457,-35.755859,2574,4536,359.5625,304.375,0.117188,233.23, SA
20200101055000,136.707031,-35.754883,2575,4536,400.125,319.75,0.15625,863.58, SA
20200101055000,136.730469,-35.754883,2576,4536,400.125,306.5625,0.210938,863.58, SA
20200101055000,136.75293,-35.754883,2577,4536,361.1875,290.1875,0.242188,249.48, SA
20200101055000,136.776367,-35.754883,2578,4536,365.625,295.25,0.242188,296.96, SA
20200101055000,136.798828,-35.754883,2579,4536,344.9375,293.5625,0.234375,111.96, SA
20200101055000,136.682617,-35.780273,2574,4537,361.25,300.4375,0.054688,250.08, SA
20200101055000,136.706055,-35.780273,2575,4537,400.125,305.9375,0.117188,863.58, SA
20200101055000,136.728516,-35.780273,2576,4537,350.25,295.375,0.164062,151.12, SA
20200101055000,136.751953,-35.780273,2577,4537,341.5,296.75,0.164062,89.28, SA
20200101055000,136.774414,-35.779297,2578,4537,368.4375,301,0.171875,329.69, SA
20200101055000,136.797852,-35.779297,2579,4537,336.125,294.0625,0.210938,57.61, SA
20200101055000,136.704102,-35.805664,2575,4538,344.4375,303.4375,0.0625,108.49, SA
20200101055000,136.727539,-35.804688,2576,4538,331.625,306.4375,0.09375,34.4, SA
20200101055000,136.750977,-35.804688,2577,4538,342.1875,303.75,0.132812,93.59, SA
20200101055000,136.773438,-35.804688,2578,4538,331.3125,297.5625,0.179688,32.89, SA
20200101055000,136.726562,-35.830078,2576,4539,345.875,308.8125,0.09375,118.54, SA
20200101055000,136.749023,-35.830078,2577,4539,368.8125,305.125,0.15625,334.15, SA
20200101055000,136.772461,-35.830078,2578,4539,330.875,296.5,0.179688,30.84, SA
20200102055000,136.797852,-35.779297,2579,4537,376.4375,304.8125,0.234375,426.61, SA
20200102055000,136.796875,-35.804688,2579,4538,377.5,302.5625,0.226562,441.88, SA
20200102055000,136.680664,-35.830078,2574,4539,361.9375,298.375,0.195312,249.56, SA
20200102055000,136.703125,-35.830078,2575,4539,352.9375,299.5625,0.195312,165.41, SA
20200102055000,136.678711,-35.855469,2574,4540,383.3125,299.6875,0.1875,531.54, SA
20200102055000,136.702148,-35.855469,2575,4540,400.125,304.5625,0.171875,856.02, SA
20200102055000,136.724609,-35.855469,2576,4540,365.875,301.25,0.179688,292.27, SA
20200102055000,136.700195,-35.880859,2575,4541,374.1875,299.75,0.195312,395.39, SA
20200102055000,136.723633,-35.879883,2576,4541,352.1875,298.4375,0.15625,159.21, SA
20200103055000,136.638672,-35.755859,2572,4536,356.1875,301.9375,0.117188,193.46, SA
20200103055000,136.661133,-35.755859,2573,4536,362.25,302.875,0.140625,252.58, SA
20200103055000,136.68457,-35.755859,2574,4536,344.375,304.625,0.148438,100.25, SA
20200103055000,136.636719,-35.78125,2572,4537,345.375,297.9375,0.148438,107.13, SA
20200103055000,136.660156,-35.780273,2573,4537,377.625,302.6875,0.203125,443.39, SA
20200103055000,136.682617,-35.780273,2574,4537,375.1875,303.5,0.164062,408.77, SA
20200103055000,136.774414,-35.779297,2578,4537,333.75,314.25,0.101562,37.12, SA
20200103055000,136.612305,-35.805664,2571,4538,340.5,307.3125,0.078125,75.15, SA
20200103055000,136.635742,-35.805664,2572,4538,360,302.3125,0.15625,229.6, SA
20200103055000,136.658203,-35.805664,2573,4538,366.0625,295.75,0.21875,294.08, SA
20200103055000,136.681641,-35.805664,2574,4538,364.1875,291.5625,0.226562,273.22, SA
20200103055000,136.704102,-35.805664,2575,4538,335.8125,300.8125,0.109375,48.01, SA
20200103055000,136.750977,-35.804688,2577,4538,333.5,309.5625,0.0625,35.83, SA
20200103055000,136.773438,-35.804688,2578,4538,334.4375,313.6875,0.085938,40.67, SA
20200103055000,136.611328,-35.831055,2571,4539,349.875,308,0.09375,140.31, SA
20200103055000,136.633789,-35.831055,2572,4539,362.3125,294.625,0.203125,253.18, SA
20200103055000,136.657227,-35.831055,2573,4539,364.8125,286.5,0.289062,280.02, SA
20200103055000,136.680664,-35.830078,2574,4539,374.5,292.25,0.25,399.39, SA
20200103055000,136.703125,-35.830078,2575,4539,354.625,297.25,0.125,179.55, SA
20200103055000,136.749023,-35.830078,2577,4539,331.0625,308.375,0.0625,23.81, SA
20200103055000,136.772461,-35.830078,2578,4539,341.4375,311.6875,0.070312,80.97, SA
20200103055000,136.794922,-35.829102,2579,4539,376.4375,316.0625,0.09375,426.31, SA
20200103055000,136.818359,-35.829102,2580,4539,334.5625,309.75,0.078125,41.35, SA
20200103055000,136.609375,-35.856445,2571,4540,349.5625,307.875,0.09375,137.89, SA
20200103055000,136.632812,-35.856445,2572,4540,365.5625,291.25,0.226562,288.49, SA
20200103055000,136.655273,-35.855469,2573,4540,369.8125,282.4375,0.328125,338.54, SA
20200103055000,136.678711,-35.855469,2574,4540,374.625,287.0625,0.3125,401.06, SA
20200103055000,136.702148,-35.855469,2575,4540,364.8125,290.3125,0.195312,280.02, SA
20200103055000,136.724609,-35.855469,2576,4540,377.375,306.625,0.101562,439.77, SA
20200103055000,136.748047,-35.855469,2577,4540,398.6875,314.8125,0.085938,823.81, SA
20200103055000,136.770508,-35.854492,2578,4540,376.5,310,0.078125,427.22, SA
20200103055000,136.793945,-35.854492,2579,4540,398.875,318.125,0.125,827.9, SA
20200103055000,136.816406,-35.854492,2580,4540,352.125,308.1875,0.085938,158.38, SA
20200103055000,136.608398,-35.880859,2571,4541,353.3125,309.625,0.09375,168.29, SA
20200103055000,136.630859,-35.880859,2572,4541,374.4375,296.25,0.1875,398.49, SA
20200103055000,136.654297,-35.880859,2573,4541,380.125,281.875,0.304688,480.74, SA
20200103055000,136.677734,-35.880859,2574,4541,380.625,281.5625,0.328125,488.45, SA
20200103055000,136.700195,-35.880859,2575,4541,382.25,290.0625,0.234375,514, SA
20200103055000,136.723633,-35.879883,2576,4541,381.6875,303.3125,0.101562,505.08, SA
20200103055000,136.746094,-35.879883,2577,4541,400.125,321.875,0.09375,855.72, SA
20200103055000,136.769531,-35.879883,2578,4541,393.9375,309.1875,0.101562,724.17, SA
20200103055000,136.791992,-35.879883,2579,4541,399.4375,311.8125,0.125,840.37, SA
20200103055000,136.81543,-35.879883,2580,4541,365.9375,305.5,0.101562,292.65, SA
20200103055000,136.606445,-35.90625,2571,4542,364.3125,311.875,0.09375,274.58, SA
20200103055000,136.629883,-35.90625,2572,4542,377.8125,301.25,0.15625,446.12, SA
20200103055000,136.65332,-35.90625,2573,4542,384.6875,285.375,0.257812,554, SA
20200103055000,136.675781,-35.905273,2574,4542,391.6875,284.1875,0.296875,679.87, SA
20200103055000,136.699219,-35.905273,2575,4542,400.125,292.9375,0.21875,855.72, SA
20200103055000,136.72168,-35.905273,2576,4542,386.0625,296.9375,0.117188,577.36, SA
20200103055000,136.745117,-35.905273,2577,4542,400.125,312.625,0.101562,855.72, SA
20200103055000,136.767578,-35.905273,2578,4542,400.125,298.9375,0.179688,855.72, SA
20200103055000,136.791016,-35.904297,2579,4542,384.5625,294.9375,0.210938,551.88, SA
20200103055000,136.813477,-35.904297,2580,4542,367.875,294.375,0.1875,315.1, SA
20200103055000,136.836914,-35.904297,2581,4542,350.5,293,0.148438,145.23, SA
20200103055000,136.859375,-35.904297,2582,4542,335.0625,293.6875,0.125,44, SA
20200103055000,136.605469,-35.931641,2571,4543,368.4375,310.4375,0.09375,321.83, SA
20200103055000,136.62793,-35.931641,2572,4543,370.1875,306.375,0.132812,343.15, SA
20200103055000,136.651367,-35.930664,2573,4543,371.1875,292.8125,0.203125,355.77, SA
20200103055000,136.674805,-35.930664,2574,4543,382.25,283.8125,0.304688,514, SA
20200103055000,136.697266,-35.930664,2575,4543,380.25,283.375,0.289062,482.71, SA
20200103055000,136.720703,-35.930664,2576,4543,381.125,288.0625,0.1875,496.24, SA
20200103055000,136.743164,-35.930664,2577,4543,395.25,292.4375,0.171875,750.78, SA
20200103055000,136.766602,-35.929688,2578,4543,381.0625,283.625,0.234375,495.26, SA
20200103055000,136.789062,-35.929688,2579,4543,364.875,277.8125,0.265625,280.78, SA
20200103055000,136.8125,-35.929688,2580,4543,357.9375,280.25,0.273438,209.71, SA
20200103055000,136.834961,-35.929688,2581,4543,352.4375,282.75,0.21875,160.88, SA
20200103055000,136.858398,-35.929688,2582,4543,339.125,283.25,0.210938,66.91, SA
20200103055000,136.603516,-35.956055,2571,4544,336.5,297.4375,0.109375,51.86, SA
20200103055000,136.650391,-35.956055,2573,4544,351.25,299.6875,0.164062,151.2, SA
20200103055000,136.672852,-35.956055,2574,4544,368.625,292.3125,0.25,324.1, SA
20200103055000,136.696289,-35.956055,2575,4544,370.0625,291.875,0.25,341.64, SA
20200103055000,136.71875,-35.955078,2576,4544,375.5,288.6875,0.28125,413.15, SA
20200103055000,136.742188,-35.955078,2577,4544,379.3125,286.8125,0.265625,468.42, SA
20200103055000,136.764648,-35.955078,2578,4544,372.3125,277.5,0.296875,370.21, SA
20200103055000,136.788086,-35.955078,2579,4544,358.5625,270.625,0.328125,215.61, SA
20200103055000,136.810547,-35.955078,2580,4544,352.5625,271.375,0.320312,162.01, SA
20200103055000,136.833984,-35.954102,2581,4544,352.6875,276.6875,0.265625,162.99, SA
20200103055000,136.671875,-35.981445,2574,4545,351.6875,301.4375,0.1875,154.75, SA
20200103055000,136.694336,-35.980469,2575,4545,357.4375,308.25,0.195312,204.95, SA
20200103055000,136.717773,-35.980469,2576,4545,368.8125,304.75,0.242188,326.29, SA
20200103055000,136.740234,-35.980469,2577,4545,385.125,295.5,0.257812,561.33, SA
20200103055000,136.763672,-35.980469,2578,4545,377.125,280.375,0.351562,436.21, SA
20200103055000,136.786133,-35.980469,2579,4545,359.0625,270.0625,0.398438,220.45, SA
20200103055000,136.80957,-35.979492,2580,4545,350.875,267.375,0.359375,148.25, SA
20200103055000,136.693359,-36.005859,2575,4546,346.0625,310.0625,0.140625,111.96, SA
20200103055000,136.71582,-36.005859,2576,4546,374.1875,314.4375,0.15625,395.09, SA
20200103055000,136.739258,-36.005859,2577,4546,394.875,299.5625,0.273438,743.15, SA
20200103055000,136.761719,-36.004883,2578,4546,388.1875,278.75,0.359375,614.78, SA
20200103055000,136.785156,-36.004883,2579,4546,376,276.6875,0.40625,420.18, SA
20200103055000,136.808594,-36.004883,2580,4546,364.75,269.75,0.40625,279.42, SA
20200103055000,136.714844,-36.03125,2576,4547,388.8125,313.625,0.203125,626.12, SA
20200103055000,136.737305,-36.030273,2577,4547,393.5,289.875,0.320312,715.4, SA
20200103055000,136.760742,-36.030273,2578,4547,391.9375,275.4375,0.40625,684.71, SA
20200103055000,136.78418,-36.030273,2579,4547,400.125,285.0625,0.367188,855.72, SA
20200103055000,136.806641,-36.030273,2580,4547,391.0625,276.75,0.390625,668, SA
20200103055000,136.712891,-36.055664,2576,4548,387,298.0625,0.21875,593.69, SA
20200105055000,137.217773,-35.625977,2597,4531,324.5,296,0.09375,23.21, SA
20200105055000,137.216797,-35.651367,2597,4532,342.9375,300.75,0.132812,118.62, SA
20200105055000,137.240234,-35.651367,2598,4532,339.9375,300,0.09375,99.72, SA
20200105055000,136.638672,-35.755859,2572,4536,333.3125,297.25,0.125,62.9, SA
20200105055000,136.636719,-35.78125,2572,4537,328.25,301.5625,0.101562,38.86, SA
20200105055000,136.587891,-35.831055,2570,4539,324.375,293.5,0.148438,22.68, SA
20200105055000,136.611328,-35.831055,2571,4539,335.625,298.5,0.132812,75, SA
20200105055000,136.586914,-35.856445,2570,4540,323.25,294.75,0.117188,18.37, SA
20200105055000,136.609375,-35.856445,2571,4540,336.75,298.75,0.125,81.19, SA
20200105055000,136.539062,-35.881836,2568,4541,350.1875,288.0625,0.203125,170.7, SA
20200105055000,136.5625,-35.881836,2569,4541,389.5625,298.5625,0.125,667.85, SA
20200105055000,136.584961,-35.881836,2570,4541,370.25,296.4375,0.101562,371.95, SA
20200105055000,136.608398,-35.880859,2571,4541,360.5,300.875,0.117188,262.63, SA
20200105055000,136.560547,-35.90625,2569,4542,360.8125,296.0625,0.140625,265.73, SA
20200105055000,136.583984,-35.90625,2570,4542,380.3125,302.375,0.140625,511.59, SA
20200105055000,136.606445,-35.90625,2571,4542,376.9375,305.8125,0.125,461.39, SA
20200105055000,136.582031,-35.931641,2570,4543,337.625,295.125,0.132812,86.11, SA
20200105055000,136.605469,-35.931641,2571,4543,348.5625,300.8125,0.132812,158.23, SA
20200105055000,137.110352,-35.952148,2593,4544,323.375,298.6875,0.125,18.82, SA
20200105055000,136.946289,-36.003906,2586,4546,324.0625,305.75,0.101562,21.47, SA
20200105055000,136.921875,-36.029297,2585,4547,342.4375,300.9375,0.117188,115.37, SA
20200105055000,136.712891,-36.055664,2576,4548,328.4375,297.125,0.078125,39.69, SA
20200106055000,137.216797,-35.651367,2597,4532,330.9375,301.9375,0.148438,47.7, SA
20200106055000,137.240234,-35.651367,2598,4532,338.5,304.875,0.101562,87.7, SA
20200106055000,137.238281,-35.675781,2598,4533,330.5625,302.75,0.117188,45.96, SA
20200106055000,137.237305,-35.701172,2598,4534,371.8125,305.375,0.164062,388.21, SA
20200106055000,137.260742,-35.701172,2599,4534,339.75,304,0.125,95.1, SA
20200106055000,137.212891,-35.726562,2597,4535,334.25,305.125,0.101562,64.26, SA
20200106055000,137.236328,-35.725586,2598,4535,370.25,310.3125,0.125,368.47, SA
20200106055000,137.258789,-35.725586,2599,4535,331.5,303.3125,0.117188,50.43, SA
20200106055000,136.615234,-35.755859,2571,4536,375.8125,298.625,0.242188,441.96, SA
20200106055000,136.638672,-35.755859,2572,4536,377.8125,302.3125,0.21875,470.61, SA
20200106055000,136.890625,-35.753906,2583,4536,326.125,300.6875,0.203125,26.31, SA
20200106055000,137.189453,-35.750977,2596,4536,331.875,304.5,0.109375,52.24, SA
20200106055000,136.59082,-35.78125,2570,4537,375.8125,295.875,0.21875,441.96, SA
20200106055000,136.614258,-35.78125,2571,4537,392.6875,302,0.234375,723.87, SA
20200106055000,136.636719,-35.78125,2572,4537,360.0625,300.6875,0.234375,254.77, SA
20200106055000,136.866211,-35.779297,2582,4537,350.625,300.6875,0.179688,170.7, SA
20200106055000,136.889648,-35.77832,2583,4537,353.875,305,0.15625,197.54, SA
20200106055000,136.589844,-35.806641,2570,4538,393.1875,302,0.257812,733.7, SA
20200106055000,136.612305,-35.805664,2571,4538,395.375,306.625,0.265625,777.85, SA
20200106055000,136.865234,-35.803711,2582,4538,327,304.1875,0.09375,30.01, SA
20200106055000,136.888672,-35.803711,2583,4538,329.5,307.375,0.109375,40.98, SA
20200106055000,136.56543,-35.832031,2569,4539,361.6875,298.1875,0.265625,271.18, SA
20200106055000,136.587891,-35.831055,2570,4539,352.75,299.0625,0.21875,188.02, SA
20200106055000,136.611328,-35.831055,2571,4539,331.3125,299.125,0.1875,49.52, SA
20200106055000,136.563477,-35.856445,2569,4540,329.5625,296.25,0.195312,41.28, SA
20200106055000,136.586914,-35.856445,2570,4540,347.125,298.6875,0.179688,144.09, SA
20200106055000,136.609375,-35.856445,2571,4540,324.6875,300.0625,0.117188,20.49, SA
20200106055000,136.5625,-35.881836,2569,4541,337.6875,298.6875,0.140625,83.01, SA
20200106055000,136.584961,-35.881836,2570,4541,360,305.5,0.140625,254.09, SA
20200106055000,136.608398,-35.880859,2571,4541,334.4375,302.875,0.125,65.17, SA
20200106055000,136.583984,-35.90625,2570,4542,339.6875,304.9375,0.117188,94.73, SA
20200106055000,136.606445,-35.90625,2571,4542,337.0625,305.8125,0.140625,79.46, SA
20200106055000,137.087891,-35.927734,2592,4543,340.3125,302.3125,0.117188,98.51, SA
20200106055000,137.111328,-35.926758,2593,4543,327.375,304.25,0.125,31.6, SA
20200106055000,136.969727,-36.003906,2587,4546,330.0625,304.375,0.132812,43.62, SA
20200106055000,136.992188,-36.00293,2588,4546,342.9375,305.625,0.109375,115.14, SA
20200106055000,136.921875,-36.029297,2585,4547,328.4375,302.25,0.101562,36.21, SA
20200107055000,137.282227,-35.725586,2600,4535,331.875,304.75,0.09375,35.08, SA
20200107055000,136.615234,-35.755859,2571,4536,337.6875,297.4375,0.148438,65.85, SA
20200107055000,136.614258,-35.78125,2571,4537,355.875,300.6875,0.140625,198, SA
20200107055000,136.636719,-35.78125,2572,4537,345.3125,302.1875,0.164062,114, SA
20200107055000,136.866211,-35.779297,2582,4537,360.75,303.9375,0.117188,244.49, SA
20200107055000,136.889648,-35.77832,2583,4537,333.4375,308.625,0.109375,42.87, SA
20200107055000,136.589844,-35.806641,2570,4538,400.125,307,0.132812,863.05, SA
20200107055000,136.612305,-35.805664,2571,4538,379,305.625,0.171875,470.99, SA
20200107055000,136.865234,-35.803711,2582,4538,351.6875,307.4375,0.101562,162.09, SA
20200107055000,136.888672,-35.803711,2583,4538,333.4375,311.375,0.109375,42.87, SA
20200107055000,136.56543,-35.832031,2569,4539,400.125,312,0.15625,863.05, SA
20200107055000,136.587891,-35.831055,2570,4539,399.875,310.1875,0.117188,857.46, SA
20200107055000,136.611328,-35.831055,2571,4539,345,304.9375,0.125,111.89, SA
20200107055000,137.139648,-35.827148,2594,4539,362.875,307.625,0.164062,266.41, SA
20200107055000,137.162109,-35.826172,2595,4539,331.875,307.8125,0.148438,35.08, SA
20200107055000,136.563477,-35.856445,2569,4540,400.125,320.9375,0.125,863.05, SA
20200107055000,136.586914,-35.856445,2570,4540,387.9375,311.625,0.132812,617.65, SA
20200107055000,136.5625,-35.881836,2569,4541,354.4375,304.0625,0.140625,185.3, SA
20200107055000,136.584961,-35.881836,2570,4541,358,308.625,0.140625,217.58, SA
20200107055000,136.608398,-35.880859,2571,4541,338.875,307.625,0.140625,72.73, SA
20200108055000,137.194336,-35.651367,2596,4532,332.25,311.75,0.117188,24.34, SA
20200108055000,137.124023,-35.676758,2593,4533,341.5625,311.8125,0.148438,76.51, SA
20200108055000,137.123047,-35.702148,2593,4534,340.125,312.5625,0.125,67.59, SA
20200108055000,136.592773,-35.755859,2570,4536,333.6875,302,0.132812,31.53, SA
20200108055000,136.59082,-35.78125,2570,4537,368.5625,311.3125,0.140625,317.97, SA
20200108055000,136.614258,-35.78125,2571,4537,332.625,309.0625,0.140625,26.16, SA
20200108055000,136.589844,-35.806641,2570,4538,352.1875,307.4375,0.148438,153.62, SA
20200108055000,136.84082,-35.829102,2581,4539,333,309.8125,0.117188,28.05, SA
20200108055000,136.606445,-35.90625,2571,4542,340.4375,309,0.148438,69.55, SA
20200109055000,137.280273,-35.750977,2600,4536,351.4375,273.6875,0.28125,-999, SA
20200109055000,137.256836,-35.776367,2599,4537,365.625,273.0625,0.289062,-999, SA
20200109055000,137.279297,-35.775391,2600,4537,362.1875,270.5,0.296875,-999, SA
20200109055000,136.589844,-35.806641,2570,4538,351.5,309.0625,0.117188,-999, SA
20200109055000,137.27832,-35.800781,2600,4538,366.75,270.25,0.304688,-999, SA
20200109055000,137.162109,-35.826172,2595,4539,357,280.125,0.242188,-999, SA
20200109055000,137.161133,-35.851562,2595,4540,361.8125,280.4375,0.265625,-999, SA
20200109055000,137.183594,-35.851562,2596,4540,363.625,277.375,0.257812,-999, SA
20200109055000,137.182617,-35.876953,2596,4541,370.4375,282.6875,0.273438,-999, SA
20200109055000,137.206055,-35.875977,2597,4541,350.5,283.75,0.210938,-999, SA
20200109055000,136.582031,-35.931641,2570,4543,369.375,313.4375,0.132812,-999, SA
20200109055000,136.605469,-35.931641,2571,4543,357.0625,313.75,0.132812,-999, SA
20200109055000,136.603516,-35.956055,2571,4544,389.5,312.125,0.148438,-999, SA
